symbol,yahoo_symbol,asset_name,market,asset_type,country
050090,050090.KQ,비케이홀딩스,KOSDAQ,STOCK,KR
050110,050110.KQ,캠시스,KOSDAQ,STOCK,KR
050120,050120.KQ,ES큐브,KOSDAQ,STOCK,KR
050760,050760.KQ,에스폴리텍,KOSDAQ,STOCK,KR
050860,050860.KQ,아세아텍,KOSDAQ,STOCK,KR
050890,050890.KQ,쏠리드,KOSDAQ,STOCK,KR
050960,050960.KQ,수산아이앤티,KOSDAQ,STOCK,KR
051160,051160.KQ,지어소프트,KOSDAQ,STOCK,KR
051360,051360.KQ,토비스,KOSDAQ,STOCK,KR
051370,051370.KQ,인터플렉스,KOSDAQ,STOCK,KR
051380,051380.KQ,피씨디렉트,KOSDAQ,STOCK,KR
051390,051390.KQ,YW,KOSDAQ,STOCK,KR
051490,051490.KQ,나라엠앤디,KOSDAQ,STOCK,KR
051500,051500.KQ,CJ프레시웨이,KOSDAQ,STOCK,KR
051780,051780.KQ,큐로홀딩스,KOSDAQ,STOCK,KR
051980,051980.KQ,중앙첨단소재,KOSDAQ,STOCK,KR
052020,052020.KQ,에스티큐브,KOSDAQ,STOCK,KR
052220,052220.KQ,iMBC,KOSDAQ,STOCK,KR
052260,052260.KQ,현대바이오랜드,KOSDAQ,STOCK,KR
052300,052300.KQ,오션인더블유,KOSDAQ,STOCK,KR
052330,052330.KQ,코텍,KOSDAQ,STOCK,KR
052400,052400.KQ,코나아이,KOSDAQ,STOCK,KR
052420,052420.KQ,오성첨단소재,KOSDAQ,STOCK,KR
052460,052460.KQ,아이크래프트,KOSDAQ,STOCK,KR
052600,052600.KQ,한네트,KOSDAQ,STOCK,KR
052710,052710.KQ,아모텍,KOSDAQ,STOCK,KR
052770,052770.KQ,아이톡시,KOSDAQ,STOCK,KR
052790,052790.KQ,액토즈소프트,KOSDAQ,STOCK,KR
052860,052860.KQ,아이앤씨,KOSDAQ,STOCK,KR
052900,052900.KQ,KX하이텍,KOSDAQ,STOCK,KR
053030,053030.KQ,바이넥스,KOSDAQ,STOCK,KR
053050,053050.KQ,지에스이,KOSDAQ,STOCK,KR
053060,053060.KQ,세동,KOSDAQ,STOCK,KR
053080,053080.KQ,케이엔솔,KOSDAQ,STOCK,KR
053160,053160.KQ,프리엠스,KOSDAQ,STOCK,KR
053260,053260.KQ,금강철강,KOSDAQ,STOCK,KR
053270,053270.KQ,구영테크,KOSDAQ,STOCK,KR
053280,053280.KQ,예스24,KOSDAQ,STOCK,KR
053290,053290.KQ,NE능률,KOSDAQ,STOCK,KR
053300,053300.KQ,한국정보인증,KOSDAQ,STOCK,KR
053350,053350.KQ,이니텍,KOSDAQ,STOCK,KR
053450,053450.KQ,세코닉스,KOSDAQ,STOCK,KR
053580,053580.KQ,웹케시,KOSDAQ,STOCK,KR
053610,053610.KQ,프로텍,KOSDAQ,STOCK,KR
053620,053620.KQ,태양,KOSDAQ,STOCK,KR
053700,053700.KQ,삼보모터스,KOSDAQ,STOCK,KR
053800,053800.KQ,안랩,KOSDAQ,STOCK,KR
053950,053950.KQ,경남제약,KOSDAQ,STOCK,KR
053980,053980.KQ,오상자이엘,KOSDAQ,STOCK,KR
054040,054040.KQ,한국컴퓨터,KOSDAQ,STOCK,KR
054050,054050.KQ,NH농우바이오,KOSDAQ,STOCK,KR
054090,054090.KQ,삼진엘앤디,KOSDAQ,STOCK,KR
054180,054180.KQ,메디콕스,KOSDAQ,STOCK,KR
054210,054210.KQ,이랜텍,KOSDAQ,STOCK,KR
054220,054220.KQ,비츠로시스,KOSDAQ,STOCK,KR
054300,054300.KQ,팬스타엔터프라이즈,KOSDAQ,STOCK,KR
054410,054410.KQ,케이피티유,KOSDAQ,STOCK,KR
054450,054450.KQ,텔레칩스,KOSDAQ,STOCK,KR
054540,054540.KQ,삼영엠텍,KOSDAQ,STOCK,KR
054620,054620.KQ,APS,KOSDAQ,STOCK,KR
054670,054670.KQ,대한뉴팜,KOSDAQ,STOCK,KR
054780,054780.KQ,키이스트,KOSDAQ,STOCK,KR
054800,054800.KQ,아이디스홀딩스,KOSDAQ,STOCK,KR
054920,054920.KQ,한컴위드,KOSDAQ,STOCK,KR
054930,054930.KQ,유신,KOSDAQ,STOCK,KR
054940,054940.KQ,엑사이엔씨,KOSDAQ,STOCK,KR
054950,054950.KQ,제이브이엠,KOSDAQ,STOCK,KR
056080,056080.KQ,유진로봇,KOSDAQ,STOCK,KR
056090,056090.KQ,시지메드텍,KOSDAQ,STOCK,KR
056190,056190.KQ,에스에프에이,KOSDAQ,STOCK,KR
056360,056360.KQ,코위버,KOSDAQ,STOCK,KR
056700,056700.KQ,신화인터텍,KOSDAQ,STOCK,KR
056730,056730.KQ,CNT85,KOSDAQ,STOCK,KR
057030,057030.KQ,YBM넷,KOSDAQ,STOCK,KR
057540,057540.KQ,옴니시스템,KOSDAQ,STOCK,KR
057680,057680.KQ,티사이언티픽,KOSDAQ,STOCK,KR
058110,058110.KQ,멕아이씨에스,KOSDAQ,STOCK,KR
058400,058400.KQ,KNN,KOSDAQ,STOCK,KR
058450,058450.KQ,한주에이알티,KOSDAQ,STOCK,KR
058470,058470.KQ,리노공업,KOSDAQ,STOCK,KR
058610,058610.KQ,에스피지,KOSDAQ,STOCK,KR
058630,058630.KQ,엠게임,KOSDAQ,STOCK,KR
058820,058820.KQ,CMG제약,KOSDAQ,STOCK,KR
058970,058970.KQ,엠로,KOSDAQ,STOCK,KR
059090,059090.KQ,미코,KOSDAQ,STOCK,KR
059100,059100.KQ,아이컴포넌트,KOSDAQ,STOCK,KR
059120,059120.KQ,아진엑스텍,KOSDAQ,STOCK,KR
059210,059210.KQ,메타바이오메드,KOSDAQ,STOCK,KR
059270,059270.KQ,해성에어로보틱스,KOSDAQ,STOCK,KR
060150,060150.KQ,인선이엔티,KOSDAQ,STOCK,KR
060230,060230.KQ,제이케이시냅스,KOSDAQ,STOCK,KR
060240,060240.KQ,스타코링크,KOSDAQ,STOCK,KR
060250,060250.KQ,NHN KCP,KOSDAQ,STOCK,KR
060260,060260.KQ,뉴보텍,KOSDAQ,STOCK,KR
060280,060280.KQ,큐렉소,KOSDAQ,STOCK,KR
060310,060310.KQ,3S,KOSDAQ,STOCK,KR
060370,060370.KQ,LS마린솔루션,KOSDAQ,STOCK,KR
060380,060380.KQ,동양에스텍,KOSDAQ,STOCK,KR
060480,060480.KQ,국일신동,KOSDAQ,STOCK,KR
060540,060540.KQ,에스에이티,KOSDAQ,STOCK,KR
060560,060560.KQ,HC홈센타,KOSDAQ,STOCK,KR
060570,060570.KQ,드림어스컴퍼니,KOSDAQ,STOCK,KR
060590,060590.KQ,씨티씨바이오,KOSDAQ,STOCK,KR
060720,060720.KQ,KH바텍,KOSDAQ,STOCK,KR
060850,060850.KQ,영림원소프트랩,KOSDAQ,STOCK,KR
060900,060900.KQ,에이전트AI,KOSDAQ,STOCK,KR
061040,061040.KQ,알에프텍,KOSDAQ,STOCK,KR
061090,061090.KQ,세나테크놀로지,KOSDAQ,STOCK,KR
061250,061250.KQ,화일약품,KOSDAQ,STOCK,KR
061970,061970.KQ,LB세미콘,KOSDAQ,STOCK,KR
062970,062970.KQ,한국첨단소재,KOSDAQ,STOCK,KR
063080,063080.KQ,컴투스홀딩스,KOSDAQ,STOCK,KR
063170,063170.KQ,서울옥션,KOSDAQ,STOCK,KR
063440,063440.KQ,SM Life Design,KOSDAQ,STOCK,KR
063570,063570.KQ,NICE인프라,KOSDAQ,STOCK,KR
063760,063760.KQ,이엘피,KOSDAQ,STOCK,KR
064090,064090.KQ,인크레더블버즈,KOSDAQ,STOCK,KR
064240,064240.KQ,홈캐스트,KOSDAQ,STOCK,KR
064260,064260.KQ,다날,KOSDAQ,STOCK,KR
064290,064290.KQ,인텍플러스,KOSDAQ,STOCK,KR
064480,064480.KQ,브리지텍,KOSDAQ,STOCK,KR
064520,064520.KQ,테크엘,KOSDAQ,STOCK,KR
064550,064550.KQ,바이오니아,KOSDAQ,STOCK,KR
064760,064760.KQ,티씨케이,KOSDAQ,STOCK,KR
064800,064800.KQ,포니링크,KOSDAQ,STOCK,KR
064820,064820.KQ,케이프,KOSDAQ,STOCK,KR
064850,064850.KQ,에프앤가이드,KOSDAQ,STOCK,KR
065060,065060.KQ,지엔코,KOSDAQ,STOCK,KR
065130,065130.KQ,탑엔지니어링,KOSDAQ,STOCK,KR
065150,065150.KQ,대산F&B,KOSDAQ,STOCK,KR
065170,065170.KQ,비엘팜텍,KOSDAQ,STOCK,KR
065350,065350.KQ,신성델타테크,KOSDAQ,STOCK,KR
065370,065370.KQ,위세아이텍,KOSDAQ,STOCK,KR
065420,065420.KQ,에스아이리소스,KOSDAQ,STOCK,KR
065440,065440.KQ,이루온,KOSDAQ,STOCK,KR
065450,065450.KQ,빅텍,KOSDAQ,STOCK,KR
065500,065500.KQ,오리엔트정공,KOSDAQ,STOCK,KR
065510,065510.KQ,휴비츠,KOSDAQ,STOCK,KR
065530,065530.KQ,와이어블,KOSDAQ,STOCK,KR
065570,065570.KQ,삼영이엔씨,KOSDAQ,STOCK,KR
065650,065650.KQ,하이퍼코퍼레이션,KOSDAQ,STOCK,KR
065660,065660.KQ,안트로젠,KOSDAQ,STOCK,KR
065680,065680.KQ,우주일렉트로,KOSDAQ,STOCK,KR
065690,065690.KQ,파커스,KOSDAQ,STOCK,KR
065710,065710.KQ,서호전기,KOSDAQ,STOCK,KR
065770,065770.KQ,CS,KOSDAQ,STOCK,KR
065950,065950.KQ,웰크론,KOSDAQ,STOCK,KR
066130,066130.KQ,하츠,KOSDAQ,STOCK,KR
066310,066310.KQ,큐에스아이,KOSDAQ,STOCK,KR
066360,066360.KQ,체리부로,KOSDAQ,STOCK,KR
066410,066410.KQ,버킷스튜디오,KOSDAQ,STOCK,KR
066430,066430.KQ,아이로보틱스,KOSDAQ,STOCK,KR
066590,066590.KQ,스모트로닉,KOSDAQ,STOCK,KR
066620,066620.KQ,국보디자인,KOSDAQ,STOCK,KR
066670,066670.KQ,디티씨,KOSDAQ,STOCK,KR
066700,066700.KQ,테라젠이텍스,KOSDAQ,STOCK,KR
066790,066790.KQ,씨씨에스,KOSDAQ,STOCK,KR
066900,066900.KQ,디에이피,KOSDAQ,STOCK,KR
066910,066910.KQ,손오공,KOSDAQ,STOCK,KR
066980,066980.KQ,한성크린텍,KOSDAQ,STOCK,KR
067000,067000.KQ,조이시티,KOSDAQ,STOCK,KR
067010,067010.KQ,이씨에스,KOSDAQ,STOCK,KR
067080,067080.KQ,대화제약,KOSDAQ,STOCK,KR
067160,067160.KQ,SOOP,KOSDAQ,STOCK,KR
067170,067170.KQ,오텍,KOSDAQ,STOCK,KR
067280,067280.KQ,멀티캠퍼스,KOSDAQ,STOCK,KR
067290,067290.KQ,JW신약,KOSDAQ,STOCK,KR
067310,067310.KQ,하나마이크론,KOSDAQ,STOCK,KR
067370,067370.KQ,선바이오,KOSDAQ,STOCK,KR
067390,067390.KQ,아스트,KOSDAQ,STOCK,KR
067570,067570.KQ,엔브이에이치코리아,KOSDAQ,STOCK,KR
067630,067630.KQ,HLB생명과학,KOSDAQ,STOCK,KR
067730,067730.KQ,로지시스,KOSDAQ,STOCK,KR
067770,067770.KQ,세진티에스,KOSDAQ,STOCK,KR
067900,067900.KQ,와이엔텍,KOSDAQ,STOCK,KR
067920,067920.KQ,이글루,KOSDAQ,STOCK,KR
067990,067990.KQ,도이치모터스,KOSDAQ,STOCK,KR
068050,068050.KQ,팬엔터테인먼트,KOSDAQ,STOCK,KR
068100,068100.KQ,케이웨더,KOSDAQ,STOCK,KR
068240,068240.KQ,다원시스,KOSDAQ,STOCK,KR
068330,068330.KQ,일신바이오,KOSDAQ,STOCK,KR
068760,068760.KQ,셀트리온제약,KOSDAQ,STOCK,KR
068790,068790.KQ,DMS,KOSDAQ,STOCK,KR
068930,068930.KQ,디지털대성,KOSDAQ,STOCK,KR
068940,068940.KQ,셀피글로벌,KOSDAQ,STOCK,KR
069080,069080.KQ,웹젠,KOSDAQ,STOCK,KR
069140,069140.KQ,누리플랜,KOSDAQ,STOCK,KR
069330,069330.KQ,유아이디,KOSDAQ,STOCK,KR
069410,069410.KQ,엔텔스,KOSDAQ,STOCK,KR
069510,069510.KQ,에스텍,KOSDAQ,STOCK,KR
069540,069540.KQ,빛과전자,KOSDAQ,STOCK,KR
069920,069920.KQ,엑시온그룹,KOSDAQ,STOCK,KR
070300,070300.KQ,엑스큐어,KOSDAQ,STOCK,KR
070590,070590.KQ,인티큐브,KOSDAQ,STOCK,KR
071200,071200.KQ,인피니트헬스케어,KOSDAQ,STOCK,KR
071280,071280.KQ,로체시스템즈,KOSDAQ,STOCK,KR
071670,071670.KQ,에이테크솔루션,KOSDAQ,STOCK,KR
071850,071850.KQ,캐스텍코리아,KOSDAQ,STOCK,KR
072020,072020.KQ,중앙백신,KOSDAQ,STOCK,KR
072470,072470.KQ,우리산업홀딩스,KOSDAQ,STOCK,KR
072770,072770.KQ,멤레이비티,KOSDAQ,STOCK,KR
072870,072870.KQ,메가스터디,KOSDAQ,STOCK,KR
072950,072950.KQ,빛샘전자,KOSDAQ,STOCK,KR
072990,072990.KQ,에이치시티,KOSDAQ,STOCK,KR
073010,073010.KQ,케이에스피,KOSDAQ,STOCK,KR
073110,073110.KQ,엘엠에스,KOSDAQ,STOCK,KR
073190,073190.KQ,듀오백,KOSDAQ,STOCK,KR
073490,073490.KQ,LIG아큐버,KOSDAQ,STOCK,KR
073540,073540.KQ,에프알텍,KOSDAQ,STOCK,KR
073560,073560.KQ,우리손에프앤지,KOSDAQ,STOCK,KR
073570,073570.KQ,리튬포어스,KOSDAQ,STOCK,KR
073640,073640.KQ,테라사이언스,KOSDAQ,STOCK,KR
074430,074430.KQ,아미노로직스,KOSDAQ,STOCK,KR
074600,074600.KQ,원익QnC,KOSDAQ,STOCK,KR
075130,075130.KQ,플랜티넷,KOSDAQ,STOCK,KR
075970,075970.KQ,동국알앤에스,KOSDAQ,STOCK,KR
076080,076080.KQ,웰크론한텍,KOSDAQ,STOCK,KR
076610,076610.KQ,해성옵틱스,KOSDAQ,STOCK,KR
077360,077360.KQ,덕산하이메탈,KOSDAQ,STOCK,KR
078020,078020.KQ,LS증권,KOSDAQ,STOCK,KR
078070,078070.KQ,유비쿼스홀딩스,KOSDAQ,STOCK,KR
078130,078130.KQ,국일제지,KOSDAQ,STOCK,KR
078140,078140.KQ,대봉엘에스,KOSDAQ,STOCK,KR
078150,078150.KQ,HB테크놀러지,KOSDAQ,STOCK,KR
078160,078160.KQ,메디포스트,KOSDAQ,STOCK,KR
078340,078340.KQ,컴투스,KOSDAQ,STOCK,KR
078350,078350.KQ,한양디지텍,KOSDAQ,STOCK,KR
078590,078590.KQ,휴림에이텍,KOSDAQ,STOCK,KR
078600,078600.KQ,대주전자재료,KOSDAQ,STOCK,KR
078860,078860.KQ,아이오케이이엔엠,KOSDAQ,STOCK,KR
078890,078890.KQ,가온그룹,KOSDAQ,STOCK,KR
079000,079000.KQ,와토스코리아,KOSDAQ,STOCK,KR
079170,079170.KQ,한창산업,KOSDAQ,STOCK,KR
079190,079190.KQ,케스피온,KOSDAQ,STOCK,KR
079370,079370.KQ,제우스,KOSDAQ,STOCK,KR
079650,079650.KQ,서산,KOSDAQ,STOCK,KR
079810,079810.KQ,APS이노베이션,KOSDAQ,STOCK,KR
079940,079940.KQ,가비아,KOSDAQ,STOCK,KR
079950,079950.KQ,인베니아,KOSDAQ,STOCK,KR
079960,079960.KQ,동양이엔피,KOSDAQ,STOCK,KR
079970,079970.KQ,투비소프트,KOSDAQ,STOCK,KR
080010,080010.KQ,이상네트웍스,KOSDAQ,STOCK,KR
080160,080160.KQ,모두투어,KOSDAQ,STOCK,KR
080220,080220.KQ,제주반도체,KOSDAQ,STOCK,KR
080420,080420.KQ,모다이노칩,KOSDAQ,STOCK,KR
080470,080470.KQ,성창오토텍,KOSDAQ,STOCK,KR
080520,080520.KQ,오디텍,KOSDAQ,STOCK,KR
080530,080530.KQ,코디,KOSDAQ,STOCK,KR
080580,080580.KQ,오킨스전자,KOSDAQ,STOCK,KR
080720,080720.KQ,한국유니온제약,KOSDAQ,STOCK,KR
081150,081150.KQ,티플랙스,KOSDAQ,STOCK,KR
081180,081180.KQ,쎄크,KOSDAQ,STOCK,KR
081580,081580.KQ,성우전자,KOSDAQ,STOCK,KR
082210,082210.KQ,옵트론텍,KOSDAQ,STOCK,KR
082270,082270.KQ,젬백스,KOSDAQ,STOCK,KR
082660,082660.KQ,코스나인,KOSDAQ,STOCK,KR
082800,082800.KQ,비보존 제약,KOSDAQ,STOCK,KR
082850,082850.KQ,우리바이오,KOSDAQ,STOCK,KR
082920,082920.KQ,비츠로셀,KOSDAQ,STOCK,KR
083310,083310.KQ,엘오티베큠,KOSDAQ,STOCK,KR
083450,083450.KQ,GST,KOSDAQ,STOCK,KR
083470,083470.KQ,이엠앤아이,KOSDAQ,STOCK,KR
083500,083500.KQ,에프엔에스테크,KOSDAQ,STOCK,KR
083550,083550.KQ,케이엠,KOSDAQ,STOCK,KR
083640,083640.KQ,인콘,KOSDAQ,STOCK,KR
083650,083650.KQ,비에이치아이,KOSDAQ,STOCK,KR
083660,083660.KQ,CSA 코스믹,KOSDAQ,STOCK,KR
083790,083790.KQ,CG인바이츠,KOSDAQ,STOCK,KR
083930,083930.KQ,아바코,KOSDAQ,STOCK,KR
084110,084110.KQ,휴온스글로벌,KOSDAQ,STOCK,KR
084180,084180.KQ,수성웹툰,KOSDAQ,STOCK,KR
084370,084370.KQ,유진테크,KOSDAQ,STOCK,KR
084440,084440.KQ,유비온,KOSDAQ,STOCK,KR
084650,084650.KQ,랩지노믹스,KOSDAQ,STOCK,KR
084730,084730.KQ,팅크웨어,KOSDAQ,STOCK,KR
084850,084850.KQ,아이티엠반도체,KOSDAQ,STOCK,KR
084990,084990.KQ,헬릭스미스,KOSDAQ,STOCK,KR
085660,085660.KQ,차바이오텍,KOSDAQ,STOCK,KR
085670,085670.KQ,뉴프렉스,KOSDAQ,STOCK,KR
085810,085810.KQ,알티캐스트,KOSDAQ,STOCK,KR
085910,085910.KQ,네오티스,KOSDAQ,STOCK,KR
086040,086040.KQ,바이오톡스텍,KOSDAQ,STOCK,KR
086060,086060.KQ,진바이오텍,KOSDAQ,STOCK,KR
086390,086390.KQ,유니테스트,KOSDAQ,STOCK,KR
086450,086450.KQ,동국제약,KOSDAQ,STOCK,KR
086520,086520.KQ,에코프로,KOSDAQ,STOCK,KR
086670,086670.KQ,비엠티,KOSDAQ,STOCK,KR
086710,086710.KQ,선진뷰티사이언스,KOSDAQ,STOCK,KR
086820,086820.KQ,바이오솔루션,KOSDAQ,STOCK,KR
086890,086890.KQ,이수앱지스,KOSDAQ,STOCK,KR
086900,086900.KQ,메디톡스,KOSDAQ,STOCK,KR
086960,086960.KQ,MDS테크,KOSDAQ,STOCK,KR
086980,086980.KQ,쇼박스,KOSDAQ,STOCK,KR
087010,087010.KQ,펩트론,KOSDAQ,STOCK,KR
087260,087260.KQ,모바일어플라이언스,KOSDAQ,STOCK,KR
087600,087600.KQ,픽셀플러스,KOSDAQ,STOCK,KR
088130,088130.KQ,동아엘텍,KOSDAQ,STOCK,KR
088280,088280.KQ,쏘닉스,KOSDAQ,STOCK,KR
088290,088290.KQ,이원컴포텍,KOSDAQ,STOCK,KR
088340,088340.KQ,유라클,KOSDAQ,STOCK,KR
088390,088390.KQ,이녹스,KOSDAQ,STOCK,KR
088800,088800.KQ,에이스테크,KOSDAQ,STOCK,KR
088910,088910.KQ,동우팜투테이블,KOSDAQ,STOCK,KR
089010,089010.KQ,켐트로닉스,KOSDAQ,STOCK,KR
089030,089030.KQ,테크윙,KOSDAQ,STOCK,KR
089140,089140.KQ,넥스턴앤롤코리아,KOSDAQ,STOCK,KR
089150,089150.KQ,케이씨티,KOSDAQ,STOCK,KR
089230,089230.KQ,THE E&M,KOSDAQ,STOCK,KR
089600,089600.KQ,KT나스미디어,KOSDAQ,STOCK,KR
089790,089790.KQ,제이티,KOSDAQ,STOCK,KR
089850,089850.KQ,유비벨록스,KOSDAQ,STOCK,KR
089890,089890.KQ,코세스,KOSDAQ,STOCK,KR
089970,089970.KQ,브이엠,KOSDAQ,STOCK,KR
089980,089980.KQ,상아프론테크,KOSDAQ,STOCK,KR
090150,090150.KQ,아이윈,KOSDAQ,STOCK,KR
090360,090360.KQ,로보스타,KOSDAQ,STOCK,KR
090410,090410.KQ,덕신이피씨,KOSDAQ,STOCK,KR
090470,090470.KQ,제이스로보틱스,KOSDAQ,STOCK,KR
090710,090710.KQ,휴림로봇,KOSDAQ,STOCK,KR
090850,090850.KQ,현대이지웰,KOSDAQ,STOCK,KR
091120,091120.KQ,이엠텍,KOSDAQ,STOCK,KR
091340,091340.KQ,S&K폴리텍,KOSDAQ,STOCK,KR
091440,091440.KQ,한울소재과학,KOSDAQ,STOCK,KR
091580,091580.KQ,상신이디피,KOSDAQ,STOCK,KR
091590,091590.KQ,남화토건,KOSDAQ,STOCK,KR
091700,091700.KQ,파트론,KOSDAQ,STOCK,KR
091970,091970.KQ,나노캠텍,KOSDAQ,STOCK,KR
092040,092040.KQ,아미코젠,KOSDAQ,STOCK,KR
092070,092070.KQ,디엔에프,KOSDAQ,STOCK,KR
092130,092130.KQ,이크레더블,KOSDAQ,STOCK,KR
092190,092190.KQ,서울바이오시스,KOSDAQ,STOCK,KR
092300,092300.KQ,현우산업,KOSDAQ,STOCK,KR
092460,092460.KQ,한라IMS,KOSDAQ,STOCK,KR
092600,092600.KQ,앤씨앤,KOSDAQ,STOCK,KR
092730,092730.KQ,네오팜,KOSDAQ,STOCK,KR
092870,092870.KQ,엑시콘,KOSDAQ,STOCK,KR
093190,093190.KQ,빅솔론,KOSDAQ,STOCK,KR
093320,093320.KQ,케이아이엔엑스,KOSDAQ,STOCK,KR
093380,093380.KQ,풍강,KOSDAQ,STOCK,KR
093520,093520.KQ,매커스,KOSDAQ,STOCK,KR
093640,093640.KQ,케이알엠,KOSDAQ,STOCK,KR
093920,093920.KQ,서원인텍,KOSDAQ,STOCK,KR
094170,094170.KQ,동운아나텍,KOSDAQ,STOCK,KR
094360,094360.KQ,칩스앤미디어,KOSDAQ,STOCK,KR
094480,094480.KQ,갤럭시아머니트리,KOSDAQ,STOCK,KR
094820,094820.KQ,일진파워,KOSDAQ,STOCK,KR
094840,094840.KQ,슈프리마에이치큐,KOSDAQ,STOCK,KR
094850,094850.KQ,참좋은여행,KOSDAQ,STOCK,KR
094860,094860.KQ,네오리진,KOSDAQ,STOCK,KR
094940,094940.KQ,푸른로보틱스,KOSDAQ,STOCK,KR
094970,094970.KQ,제이엠티,KOSDAQ,STOCK,KR
095190,095190.KQ,신화프리텍,KOSDAQ,STOCK,KR
095270,095270.KQ,웨이브일렉트로,KOSDAQ,STOCK,KR
095340,095340.KQ,ISC,KOSDAQ,STOCK,KR
095500,095500.KQ,미래나노텍,KOSDAQ,STOCK,KR
095610,095610.KQ,테스,KOSDAQ,STOCK,KR
095660,095660.KQ,네오위즈,KOSDAQ,STOCK,KR
095700,095700.KQ,제넥신,KOSDAQ,STOCK,KR
095910,095910.KQ,에스에너지,KOSDAQ,STOCK,KR
096240,096240.KQ,크레버스,KOSDAQ,STOCK,KR
096250,096250.KQ,와이즈넛,KOSDAQ,STOCK,KR
096350,096350.KQ,대창솔루션,KOSDAQ,STOCK,KR
096530,096530.KQ,씨젠,KOSDAQ,STOCK,KR
096610,096610.KQ,알에프세미,KOSDAQ,STOCK,KR
096630,096630.KQ,에스코넥,KOSDAQ,STOCK,KR
096690,096690.KQ,에이루트,KOSDAQ,STOCK,KR
096870,096870.KQ,엘디티,KOSDAQ,STOCK,KR
097780,097780.KQ,에코볼트,KOSDAQ,STOCK,KR
097800,097800.KQ,윈팩,KOSDAQ,STOCK,KR
097870,097870.KQ,효성오앤비,KOSDAQ,STOCK,KR
098070,098070.KQ,한텍,KOSDAQ,STOCK,KR
098120,098120.KQ,마이크로컨텍솔,KOSDAQ,STOCK,KR
098460,098460.KQ,고영,KOSDAQ,STOCK,KR
098660,098660.KQ,에스티오,KOSDAQ,STOCK,KR
099190,099190.KQ,아이센스,KOSDAQ,STOCK,KR
099220,099220.KQ,SDN,KOSDAQ,STOCK,KR
099320,099320.KQ,쎄트렉아이,KOSDAQ,STOCK,KR
099390,099390.KQ,브레인즈컴퍼니,KOSDAQ,STOCK,KR
099410,099410.KQ,동방선기,KOSDAQ,STOCK,KR
099430,099430.KQ,바이오플러스,KOSDAQ,STOCK,KR
099440,099440.KQ,스맥,KOSDAQ,STOCK,KR
099520,099520.KQ,DGI,KOSDAQ,STOCK,KR
099750,099750.KQ,이지케어텍,KOSDAQ,STOCK,KR
100030,100030.KQ,인지소프트,KOSDAQ,STOCK,KR
100120,100120.KQ,뷰웍스,KOSDAQ,STOCK,KR
100130,100130.KQ,동국S&C,KOSDAQ,STOCK,KR
100590,100590.KQ,머큐리,KOSDAQ,STOCK,KR
100660,100660.KQ,서암기계공업,KOSDAQ,STOCK,KR
100700,100700.KQ,세운메디칼,KOSDAQ,STOCK,KR
100790,100790.KQ,미래에셋벤처투자,KOSDAQ,STOCK,KR
101000,101000.KQ,KS인더스트리,KOSDAQ,STOCK,KR
101160,101160.KQ,월덱스,KOSDAQ,STOCK,KR
101170,101170.KQ,우림피티에스,KOSDAQ,STOCK,KR
101240,101240.KQ,씨큐브,KOSDAQ,STOCK,KR
101330,101330.KQ,모베이스,KOSDAQ,STOCK,KR
101360,101360.KQ,에코앤드림,KOSDAQ,STOCK,KR
101390,101390.KQ,아이엠,KOSDAQ,STOCK,KR
101400,101400.KQ,엔시트론,KOSDAQ,STOCK,KR
101490,101490.KQ,에스앤에스텍,KOSDAQ,STOCK,KR
101670,101670.KQ,하이드로리튬,KOSDAQ,STOCK,KR
101680,101680.KQ,한국정밀기계,KOSDAQ,STOCK,KR
101730,101730.KQ,위메이드맥스,KOSDAQ,STOCK,KR
101930,101930.KQ,인화정공,KOSDAQ,STOCK,KR
101970,101970.KQ,우양에이치씨,KOSDAQ,STOCK,KR
102120,102120.KQ,어보브반도체,KOSDAQ,STOCK,KR
102370,102370.KQ,케이옥션,KOSDAQ,STOCK,KR
102710,102710.KQ,이엔에프테크놀로지,KOSDAQ,STOCK,KR
102940,102940.KQ,코오롱생명과학,KOSDAQ,STOCK,KR
103230,103230.KQ,에스앤더블류,KOSDAQ,STOCK,KR
103840,103840.KQ,우양,KOSDAQ,STOCK,KR
104040,104040.KQ,디에스엠,KOSDAQ,STOCK,KR
104200,104200.KQ,NHN벅스,KOSDAQ,STOCK,KR
104460,104460.KQ,디와이피엔에프,KOSDAQ,STOCK,KR
104480,104480.KQ,티케이케미칼,KOSDAQ,STOCK,KR
104540,104540.KQ,코렌텍,KOSDAQ,STOCK,KR
104620,104620.KQ,노랑풍선,KOSDAQ,STOCK,KR
104830,104830.KQ,원익머트리얼즈,KOSDAQ,STOCK,KR
105330,105330.KQ,케이엔더블유,KOSDAQ,STOCK,KR
105550,105550.KQ,엣지파운드리,KOSDAQ,STOCK,KR
105740,105740.KQ,디케이락,KOSDAQ,STOCK,KR
105760,105760.KQ,포스뱅크,KOSDAQ,STOCK,KR
106080,106080.KQ,케이이엠텍,KOSDAQ,STOCK,KR
106190,106190.KQ,하이텍팜,KOSDAQ,STOCK,KR
106240,106240.KQ,파인테크닉스,KOSDAQ,STOCK,KR
106520,106520.KQ,노블엠앤비,KOSDAQ,STOCK,KR
107600,107600.KQ,새빗켐,KOSDAQ,STOCK,KR
107640,107640.KQ,한중엔시에스,KOSDAQ,STOCK,KR
108230,108230.KQ,톱텍,KOSDAQ,STOCK,KR
